date,average_temperature_f,states_reporting,station_observations
2023-09-27,62.23286562469831,48,2125
2023-09-28,61.98719282818177,48,2125
2023-09-29,63.091099732190344,48,2125
2023-09-30,63.82703528409585,48,2120
2023-10-01,64.32076643583787,48,2126
2023-10-02,63.780368441721265,48,2127
2023-10-03,63.67270957772612,48,2124
2023-10-04,63.73613265636357,48,2124
2023-10-05,62.404170293097195,48,2123
2023-10-06,60.3702193023351,48,2127
2023-10-07,56.92329757543354,48,2125
2023-10-08,54.239310694019814,48,2125
2023-10-09,54.05515818026394,48,2127
2023-10-10,54.722267038182736,48,2128
2023-10-11,54.46341807730599,48,2124
2023-10-12,54.48130145153713,48,2125
2023-10-13,54.342513730157215,48,2127
2023-10-14,52.83901017881559,48,2127
2023-10-15,51.95596215547936,48,2128
2023-10-16,51.46289457343579,48,2130
2023-10-17,52.7008546096372,48,2128
2023-10-18,54.80139409736669,48,2129
2023-10-19,56.960769298430314,48,2129
2023-10-20,58.41814364067969,48,2130
2023-10-21,57.036918026203246,48,2129
2023-10-22,54.63076535864143,48,2128
2023-10-23,53.27381707397643,48,2126
2023-10-24,54.18890697435456,48,2126
2023-10-25,55.85968827944155,48,2121
2023-10-26,55.57340063892528,48,2118
2023-10-27,54.25593326902438,48,2120
2023-10-28,50.74860582290549,48,2123
2023-10-29,46.15669917084568,48,2126
2023-10-30,43.13679501644321,48,2127
2023-10-31,39.70529134934363,48,2126
2023-11-01,38.82714130841192,48,2128
2023-11-02,41.021379756150644,48,2130
2023-11-03,46.29707702143543,48,2127
2023-11-04,49.401755443375556,48,2125
2023-11-05,50.714541337637364,48,2125
2023-11-06,51.29202764383542,48,2125
2023-11-07,52.89550745073108,48,2128
2023-11-08,49.23610958330365,48,2122
2023-11-09,47.061868676850594,48,2123
2023-11-10,44.58338279426187,48,2123
2023-11-11,43.186564373953786,48,2123
2023-11-12,44.48251486915447,48,2122
2023-11-13,44.62273997872297,48,2124
2023-11-14,46.04680458252807,48,2125
2023-11-15,46.889962433872114,48,2121
2023-11-16,49.18922450484572,48,2120
2023-11-17,49.53043294036532,48,2123
2023-11-18,46.91622850957325,48,2122
2023-11-19,42.51390039329146,48,2122
2023-11-20,42.150176130427134,48,2121
2023-11-21,42.07939471978336,48,2121
2023-11-22,42.84380153530383,48,2123
2023-11-23,39.264454843440866,48,2123
2023-11-24,35.50561912975524,48,2118
2023-11-25,32.69311194101051,48,2119
2023-11-26,34.1975293279238,48,2119
2023-11-27,34.70296581964831,48,2120
2023-11-28,32.395462447257394,48,2120
2023-11-29,33.228725008734806,48,2123
2023-11-30,37.13214378959953,48,2119
2023-12-01,39.942843531496706,47,2116
2023-12-02,42.143620932010286,47,2113
2023-12-03,43.009915494744675,47,2114
2023-12-04,41.54241853273485,47,2114
2023-12-05,39.98908200000918,47,2111
2023-12-06,38.844986650624165,47,2109
2023-12-07,38.22684952647534,47,2111
2023-12-08,40.480768179697144,47,2114
2023-12-09,41.63262111343285,47,2116
2023-12-10,40.75589237074958,47,2114
2023-12-11,36.92808127277124,47,2115
2023-12-12,35.14659604941742,47,2118
2023-12-13,36.376060225966995,47,2118
2023-12-14,36.98043099530154,47,2117
2023-12-15,39.93441940715935,47,2117
2023-12-16,41.541509712094715,47,2117
2023-12-17,41.990759830485864,47,2118
2023-12-18,40.92556620503415,47,2115
2023-12-19,36.120021577989746,47,2120
2023-12-20,36.84678508900496,47,2117
2023-12-21,38.7324827254124,47,2117
2023-12-22,39.13059770775545,47,2116
2023-12-23,40.15929028788918,47,2117
2023-12-24,41.257286078665125,47,2117
2023-12-25,40.413655739424776,47,2116
2023-12-26,39.65796880480268,47,2114
2023-12-27,39.8638079583628,47,2115
2023-12-28,39.06220011453319,47,2115
2023-12-29,37.62603364521566,47,2118
2023-12-30,36.57832135678995,47,2118
2023-12-31,34.685692081648284,47,957
2024-01-01,33.34295739433978,47,2113
2024-01-02,32.13745790269926,47,2116
2024-01-03,32.467623749339225,47,2116
2024-01-04,32.44464315063796,47,2114
2024-01-05,30.256790054990336,47,2116
2024-01-06,32.15262486009884,47,2115
2024-01-07,30.902338089539427,47,2115
2024-01-08,30.511831993524815,47,2111
2024-01-09,33.14982336065875,47,2114
2024-01-10,34.063834207231864,47,2108
2024-01-11,31.587934219061985,47,2104
2024-01-12,29.049506461243478,47,2106
2024-01-13,26.0504662567952,47,2103
2024-01-14,20.704513762007764,47,2101
2024-01-15,17.071744589451214,47,2101
2024-01-16,18.603035194651728,47,2107
2024-01-17,20.833259786499575,47,2111
2024-01-18,25.719375766864044,47,2110
2024-01-19,25.09700783514967,47,2111
2024-01-20,20.607584657768875,47,2112
2024-01-21,23.8122877511744,47,2109
2024-01-22,30.84168442532936,47,2113
2024-01-23,37.59124617386649,47,2112
2024-01-24,40.58401522092078,47,2114
2024-01-25,43.702827741122135,47,2116
2024-01-26,42.87307304672982,47,2117
2024-01-27,41.44265174432839,47,2120
2024-01-28,40.431841375828576,47,2120
2024-01-29,39.331967526453816,47,2118
2024-01-30,39.31734783765896,47,2118
2024-01-31,39.90105938985311,47,2119
2024-02-01,40.755501643997306,47,2118
2024-02-02,41.08959779399482,47,2119
2024-02-03,37.96250740078495,47,2119
2024-02-04,36.82399123720254,47,2119
2024-02-05,38.279636556264165,47,2120
2024-02-06,38.05558949383028,47,2115
2024-02-07,38.37141722011725,47,2120
2024-02-08,40.84434790268626,47,2117
2024-02-09,41.51992253196542,47,2116
2024-02-10,40.93165414327719,47,2119
2024-02-11,39.75988120838146,47,2120
2024-02-12,38.43157418741133,47,2119
2024-02-13,36.97429353425071,47,2120
2024-02-14,35.825101373543696,47,2121
2024-02-15,36.36612996013441,47,2121
2024-02-16,34.271947733995795,47,2120
2024-02-17,29.416472998249116,47,2117
2024-02-18,31.136980256752906,47,2118
2024-02-19,35.443342237550326,47,2116
2024-02-20,38.055976946961685,47,2118
2024-02-21,41.421938855939764,47,2119
2024-02-22,43.5136497557585,47,2119
2024-02-23,42.949969338731925,47,2120
2024-02-24,39.39744244481273,47,2119
2024-02-25,40.21559611670577,47,2116
2024-02-26,46.084679559735804,47,2117
2024-02-27,45.097432949674726,47,2119
2024-02-28,41.51356718430603,47,2117
2024-02-29,35.66356140041162,47,2121
2024-03-01,38.44845016818413,47,2118
2024-03-02,43.35561273848112,47,2112
2024-03-03,46.78177924086731,47,2113
2024-03-04,46.77769468294402,47,2115
2024-03-05,45.332328132114284,47,2120
2024-03-06,45.066405427935024,47,2120
2024-03-07,43.698187613072335,47,2118
2024-03-08,42.796793969445346,47,2118
2024-03-09,41.601531948372994,47,2119
2024-03-10,41.76236660371691,47,2119
2024-03-11,43.1607439065755,47,2118
2024-03-12,47.75557046975931,47,2119
2024-03-13,48.86910510174961,47,2120
2024-03-14,49.843184327996234,47,2120
2024-03-15,48.68697216163337,47,2120
2024-03-16,47.23263179374795,47,2119
2024-03-17,45.46750740455761,47,2117
2024-03-18,41.16262755283371,47,2117
2024-03-19,41.64184224859683,47,2120
2024-03-20,43.91275238046912,47,2120
2024-03-21,40.973392397074626,47,2118
2024-03-22,41.35539323758132,47,2118
2024-03-23,40.57741544160971,47,2121
2024-03-24,38.4604247291246,47,2121
2024-03-25,41.516832289199286,47,2119
2024-03-26,40.92293928997268,47,2119
2024-03-27,41.42305207280637,47,2120
2024-03-28,43.933143979715084,47,2119
2024-03-29,46.07226310905235,47,2116
2024-03-30,48.425256108694406,47,2118
2024-03-31,49.538194778852215,47,2118
2024-04-01,50.16313787379561,48,2120
2024-04-02,50.283176106966074,48,2121
2024-04-03,46.749984272473334,48,2120
2024-04-04,44.18144627578411,48,2118
2024-04-05,44.152038036835755,48,2120
2024-04-06,43.93066459925836,48,2120
2024-04-07,46.70590631856899,48,2119
2024-04-08,50.205352724287415,48,2121
2024-04-09,52.94876866818529,48,2121
2024-04-10,53.38231903656588,48,2121
2024-04-11,54.033961139883196,48,2119
2024-04-12,54.420443270650104,48,2121
2024-04-13,55.37156512765509,48,2121
2024-04-14,58.02325090213957,48,2124
2024-04-15,58.7995160498862,48,2120
2024-04-16,57.79081158881825,48,2123
2024-04-17,55.66632727608353,48,2122
2024-04-18,53.70675832018788,48,2122
2024-04-19,51.29388022954705,48,2123
2024-04-20,50.506860477242945,48,2120
2024-04-21,48.36148425248147,48,2122
2024-04-22,50.00246826406748,48,2121
2024-04-23,53.36113971141634,48,2119
2024-04-24,54.42083810972218,48,2119
2024-04-25,51.95821639475409,48,2120
2024-04-26,52.43798935776123,48,2118
2024-04-27,55.369342131489134,48,2121
2024-04-28,56.71736197205968,48,2119
2024-04-29,58.36992629740411,48,2115
2024-04-30,57.66149739054604,48,2116
2024-05-01,57.85516404559158,48,2119
2024-05-02,58.516054556146265,48,2120
2024-05-03,58.09195708557459,48,2119
2024-05-04,57.19561827616834,48,2119
2024-05-05,56.19747897713373,48,2120
2024-05-06,58.42814215529859,48,2116
2024-05-07,60.24539712225273,48,2112
2024-05-08,60.41288967763399,48,2110
2024-05-09,59.4771118907773,48,2106
2024-05-10,57.42425547874564,48,2112
2024-05-11,57.63278728999119,48,2116
2024-05-12,58.796359347877846,48,2114
2024-05-13,59.88645742494202,48,2115
2024-05-14,61.07098073541969,48,2116
2024-05-15,61.6145918302853,48,2116
2024-05-16,62.39232756546624,48,2115
2024-05-17,62.97623302945417,48,2115
2024-05-18,63.258777190529294,48,2116
2024-05-19,63.34537663129555,48,2117
2024-05-20,62.794208539471775,48,2116
2024-05-21,63.66101334745937,48,2116
2024-05-22,64.6144694788614,48,2116
2024-05-23,64.18546798436914,48,2118
2024-05-24,64.7750935537876,48,2117
2024-05-25,64.01881495346312,48,2116
2024-05-26,65.4755723297312,48,2117
2024-05-27,65.78515646340726,48,2115
2024-05-28,66.07205508119088,48,2113
2024-05-29,63.58335384535079,48,2115
2024-05-30,61.78398364247884,48,2114
2024-05-31,62.709869640695366,48,2115
2024-06-01,64.9573075033348,48,2114
2024-06-02,66.40451800573372,48,2115
2024-06-03,68.07816929176757,48,2115
2024-06-04,68.52164765306362,48,2112
2024-06-05,69.5226643243915,48,2113
2024-06-06,70.67896762142799,48,2119
2024-06-07,70.16941119159807,48,2118
2024-06-08,68.72820823700823,48,2118
2024-06-09,67.66073581555403,48,2118
2024-06-10,65.97302435131326,48,2111
2024-06-11,66.5076946150218,48,2109
2024-06-12,69.44139092426026,48,2110
2024-06-13,71.81422788787891,48,2114
2024-06-14,71.85996963898448,48,2117
2024-06-15,70.12155747107012,48,2117
2024-06-16,69.48193648028673,48,2115
2024-06-17,70.06358675429486,48,2116
2024-06-18,70.9054715165447,48,2114
2024-06-19,71.31191854096214,48,2116
2024-06-20,72.91881998399097,48,2116
2024-06-21,73.71161559153482,48,2116
2024-06-22,74.53289896670078,48,2118
2024-06-23,75.26755829927428,48,2117
2024-06-24,75.33940333401762,48,2114
2024-06-25,75.58443397545898,48,2105
2024-06-26,74.17647679653857,48,2098
2024-06-27,70.77225631987774,48,2105
2024-06-28,70.15258366316927,48,2106
2024-06-29,72.31080808191435,48,2106
2024-06-30,72.67217026262495,48,2106
2024-07-01,69.71703848270923,48,2104
2024-07-02,70.79217412777838,48,2098
2024-07-03,73.00768613648707,48,2106
2024-07-04,73.66753916539876,48,2108
2024-07-05,74.02552893356393,48,2109
2024-07-06,74.49874450712345,48,2109
2024-07-07,74.6730363365392,48,2109
2024-07-08,75.217189918303,48,2108
2024-07-09,76.1174594614393,48,2099
2024-07-10,76.38364748135395,48,2101
2024-07-11,75.95478772857463,48,2107
2024-07-12,76.38955638402588,48,2112
2024-07-13,77.3754011555891,48,2111
2024-07-14,77.64917294240387,48,2113
2024-07-15,77.6860757002576,48,2114
2024-07-16,76.89947229334584,48,2113
2024-07-17,74.77515466822088,48,2106
2024-07-18,73.08349097397364,48,2109
2024-07-19,72.03511967946369,48,2112
2024-07-20,72.69133815524508,48,2113
2024-07-21,72.78495960806335,48,2113
2024-07-22,72.35522091135071,48,2108
2024-07-23,72.97661910604006,48,2105
2024-07-24,73.5178330736769,48,2101
2024-07-25,73.26408095876631,48,2102
2024-07-26,72.38919235081428,48,2106
2024-07-27,72.63865912985773,48,2109
2024-07-28,73.06259143938964,48,2106
2024-07-29,73.73069365667864,48,2107
2024-07-30,75.09438721595568,48,2106
2024-07-31,76.20677209488737,48,2102
2024-08-01,77.93255517700197,48,2091
2024-08-02,78.09564178681431,48,2101
2024-08-03,76.68526926745142,48,2106
2024-08-04,75.32550976830099,48,2106
2024-08-05,75.46499621477246,48,2104
2024-08-06,74.22851341952925,48,2098
2024-08-07,72.10814597578333,48,2103
2024-08-08,70.67691944072202,48,2107
2024-08-09,70.79108187945397,48,2111
2024-08-10,70.99323105438795,48,2110
2024-08-11,69.9690926639695,48,2112
2024-08-12,69.92397463976964,48,2104
2024-08-13,70.45576093166325,48,2097
2024-08-14,71.5449220740511,48,2098
2024-08-15,72.09333607004645,48,2102
2024-08-16,72.72452986997834,48,2106
2024-08-17,72.72924235383229,48,2110
2024-08-18,72.2795864556977,48,2110
2024-08-19,71.41170244849873,48,2106
2024-08-20,68.4991816975144,48,2103
2024-08-21,66.65790509315931,48,2102
2024-08-22,66.78961548847974,48,2104
2024-08-23,68.31231110994953,48,2104
2024-08-24,69.93146499642387,48,2106
2024-08-25,71.22981654759796,48,2106
2024-08-26,72.09707746783316,48,2107
2024-08-27,72.54396109959198,48,2104
2024-08-28,72.96988074934418,48,2103
2024-08-29,71.87873235546988,48,2103
2024-08-30,70.91217333861907,48,2106
2024-08-31,71.29556478170393,48,2104
2024-09-01,71.53916979412078,48,2102
2024-09-02,69.21232815207553,48,2102
2024-09-03,66.87532996573937,48,2102
2024-09-04,67.36493471729366,48,2105
2024-09-05,68.22730130921575,48,2105
2024-09-06,67.58055020750554,48,2106
2024-09-07,65.59343552597929,48,2108
2024-09-08,63.58889395416106,48,2107
2024-09-09,65.15972269187994,48,2106
2024-09-10,66.81729231222175,48,2106
2024-09-11,66.30642983147597,48,2099
2024-09-12,65.88506078069271,48,2103
2024-09-13,66.78796344904386,48,2108
2024-09-14,68.39184601663148,48,2108
2024-09-15,68.50762014205065,48,2107
2024-09-16,67.08539202670914,48,2107
2024-09-17,66.37768259644871,48,2105
2024-09-18,66.81438106501518,48,2104
2024-09-19,68.4572270079929,48,2107
2024-09-20,68.30992871504586,48,2109
2024-09-21,66.65826104618782,48,2107
2024-09-22,64.87980002066115,48,2108
2024-09-23,63.97493383470502,48,2104
2024-09-24,65.07568483990558,48,2102
2024-09-25,65.42523002353222,48,2097
2024-09-26,65.97644267083518,48,2101
2024-09-27,66.5254315247307,48,2102
2024-09-28,66.93475664594139,48,2098
2024-09-29,66.4020244578656,48,2098
2024-09-30,64.50566633487306,48,2100
2024-10-01,63.531625737462655,48,2094
2024-10-02,62.37326118091434,48,2095
2024-10-03,62.43199997780007,48,2096
2024-10-04,63.711392852517214,48,2099
2024-10-05,64.46546060345243,48,2100
2024-10-06,62.70949885405863,48,2099
2024-10-07,61.338056109518725,48,2099
2024-10-08,58.94036818429179,48,2097
2024-10-09,58.68512940677599,48,2099
2024-10-10,58.28692016176428,48,2100
2024-10-11,58.290570069774446,48,2103
2024-10-12,60.099627680137445,48,2105
2024-10-13,58.28464981931591,48,2106
2024-10-14,55.45850013518038,48,2104
2024-10-15,50.97548137123335,48,2107
2024-10-16,48.82651029278413,48,2107
2024-10-17,48.29036592076033,48,2106
2024-10-18,49.67389997032635,48,2106
2024-10-19,52.59670872162504,48,2110
2024-10-20,55.675088409286,48,2110
2024-10-21,57.726448899019424,48,2110
2024-10-22,58.44419411609466,48,2109
2024-10-23,58.226713796261,48,2108
2024-10-24,55.44709385319612,48,2102
2024-10-25,53.72086565652004,48,2108
2024-10-26,54.807931114693,48,2106
2024-10-27,52.42849497353273,48,2106
2024-10-28,52.46034637004965,48,2103
2024-10-29,53.961149535886534,48,2106
2024-10-30,55.70499690932209,48,2107
2024-10-31,54.86437662583913,48,2107
2024-11-01,53.28487816941604,48,2108
2024-11-02,49.99801558481662,48,2107
2024-11-03,49.09417843485732,48,2106
2024-11-04,50.60593854623696,48,2108
2024-11-05,53.253041036423404,48,2110
2024-11-06,53.16829805366853,48,2110
2024-11-07,52.299737551975916,48,2110
2024-11-08,50.870773359181264,48,2107
2024-11-09,49.15932322611516,48,2106
2024-11-10,50.02297345134818,48,2109
2024-11-11,51.9760928292459,47,2105
2024-11-12,47.049409364202354,48,2106
2024-11-13,44.47616669222547,48,2105
2024-11-14,44.82824910497666,48,2105
2024-11-15,44.646704475619735,48,2106
2024-11-16,45.035614179726984,48,2107
2024-11-17,46.33766333293201,48,2106
2024-11-18,48.08965288767126,48,2099
2024-11-19,46.80697204481124,48,2101
2024-11-20,44.872916208742886,48,2100
2024-11-21,41.28635909517713,48,2101
2024-11-22,40.60282666031785,48,2105
2024-11-23,41.36993708356433,48,2102
2024-11-24,42.55755923858045,48,2101
2024-11-25,41.92955180317961,48,2103
2024-11-26,40.62010132402223,48,2101
2024-11-27,38.7673525535533,48,2086
2024-11-28,37.112564766715,48,2106
2024-11-29,32.55594904089423,48,2105
2024-11-30,30.582013081804757,48,2105
2024-12-01,31.858048608525326,48,2101
2024-12-02,31.479465203620467,48,2103
2024-12-03,31.641137636436156,48,2102
2024-12-04,34.55969244414293,48,2101
2024-12-05,34.44930423887451,48,2101
2024-12-06,30.984277671130958,48,2100
2024-12-07,35.375385931560835,48,2102
2024-12-08,41.376100190505205,48,2102
2024-12-09,40.86389038558362,48,2104
2024-12-10,39.12503983317557,48,2100
2024-12-11,36.837003152305975,48,2103
2024-12-12,31.314252252464275,48,2101
2024-12-13,30.520013138085037,48,2099
2024-12-14,35.336118092354205,48,2100
2024-12-15,37.94175049179143,48,2098
2024-12-16,42.434897470846664,48,2100
2024-12-17,44.04109326596038,48,2101
2024-12-18,41.37741708250473,48,2101
2024-12-19,38.09324672608182,48,2103
2024-12-20,34.22565403751053,48,2102
2024-12-21,31.37987607738373,48,2103
2024-12-22,29.762280198145742,48,2104
2024-12-23,32.61815306111207,48,2103
2024-12-24,36.34029085446216,48,2103
2024-12-25,35.92359254466466,48,2100
2024-12-26,37.12357396403623,48,2099
2024-12-27,39.33369499547964,48,2099
2024-12-28,43.92320802617431,48,2098
2024-12-29,45.51788968952831,48,2096
2024-12-30,43.2181180265373,48,2099
2024-12-31,38.82150270086645,48,2017
2025-01-01,35.509939726088696,48,2039
2025-01-02,33.63929851166,48,2067
2025-01-03,32.34800767295264,48,2100
2025-01-04,27.738545223451226,48,2099
2025-01-05,27.447021863735714,48,2094
2025-01-06,25.8632875239251,48,2094
2025-01-07,23.10685214259379,48,2090
2025-01-08,23.871974687160954,48,2092
2025-01-09,24.464984357116233,48,2096
2025-01-10,27.57413222149468,48,2097
2025-01-11,28.97487835727054,48,2097
2025-01-12,27.94646432541121,48,2097
2025-01-13,27.253451183719335,48,2098
2025-01-14,25.998547257400777,48,2099
2025-01-15,27.15928326819893,48,2097
2025-01-16,31.828324580179977,48,2099
2025-01-17,33.21118047830175,48,2101
2025-01-18,30.363797078478886,48,2101
2025-01-19,23.500756340183084,48,2100
2025-01-20,14.162352741073542,48,2099
2025-01-21,14.343081832627965,48,2098
2025-01-22,18.38539445054787,48,2098
2025-01-23,21.902736177895335,48,2098
2025-01-24,24.67953266528549,48,2100
2025-01-25,26.439692511212684,48,2102
2025-01-26,30.370711639902712,48,2103
2025-01-27,32.42639288843345,48,2102
2025-01-28,35.409802418163046,48,2099
2025-01-29,37.696875482997875,48,2102
2025-01-30,36.63326036649673,48,2102
2025-01-31,40.227053292231325,48,2101
2025-02-01,37.18089328252652,47,2107
2025-02-02,35.966108813127576,47,2107
2025-02-03,40.58982659126995,47,2105
2025-02-04,38.60990927842329,47,2099
2025-02-05,34.03558783876035,47,2100
2025-02-06,36.5925677350656,47,2102
2025-02-07,37.14351971390336,47,2102
2025-02-08,34.91248146005751,47,2102
2025-02-09,32.555814803652346,47,2102
2025-02-10,28.9471726026885,47,2102
2025-02-11,25.540836103733028,47,2102
2025-02-12,25.051667664101334,47,2102
2025-02-13,27.9683734445392,47,2103
2025-02-14,28.962554552144947,47,2103
2025-02-15,32.29245152299981,47,2106
2025-02-16,31.28089481789565,47,2103
2025-02-17,25.275607639531824,47,2103
2025-02-18,22.048206330612764,47,2101
2025-02-19,20.79140329661062,47,2097
2025-02-20,21.300454636099854,47,2096
2025-02-21,24.824915672476102,47,2104
2025-02-22,30.538724593415562,47,2102
2025-02-23,37.41296837579032,47,2101
2025-02-24,42.73037237199339,47,2103
2025-02-25,45.39816214280384,47,2098
2025-02-26,45.06352607499107,47,2100
2025-02-27,45.342000526637385,47,2101
2025-02-28,44.69567696352146,47,2102
2025-03-01,42.22513435637722,48,2106
2025-03-02,34.589065553222255,48,2109
2025-03-03,36.44937100928724,48,2108
2025-03-04,42.09855983597706,48,2110
2025-03-05,42.62093486511479,48,2110
2025-03-06,38.88705634558948,48,2103
2025-03-07,38.16974049735075,48,2103
2025-03-08,40.24547446306365,48,2103
2025-03-09,41.97727111845156,48,2103
2025-03-10,46.316551419764174,48,2102
2025-03-11,47.66050972999915,48,2098
2025-03-12,47.54563136419108,48,2104
2025-03-13,47.77444382188074,48,2101
2025-03-14,48.33235743597344,48,2100
2025-03-15,46.91221653163138,48,2102
2025-03-16,46.75730217872954,48,2102
2025-03-17,46.16659832797122,48,2111
2025-03-18,45.15877532447666,48,2111
2025-03-19,46.148271183795806,48,2109
2025-03-20,43.437372659830906,48,2110
2025-03-21,42.42122098021538,48,2112
2025-03-22,45.22749180381815,48,2111
2025-03-23,44.78316200727624,48,2111
2025-03-24,47.225661958538204,48,2105
2025-03-25,49.703030484466105,48,2107
2025-03-26,49.299720306621786,48,2108
2025-03-27,49.13531504457467,48,2109
2025-03-28,52.660187751255144,48,2110
2025-03-29,52.073400446207415,48,2109
2025-03-30,49.34129826979805,48,2104
2025-03-31,48.80689891321612,48,2106
2025-04-01,45.30653846221957,48,2104
2025-04-02,46.76718666813778,48,2104
2025-04-03,50.283509492060794,48,2107
2025-04-04,51.386777608786666,48,2105
2025-04-05,49.27900162282169,48,2106
2025-04-06,47.660180453878986,48,2105
2025-04-07,45.29589165736733,48,2106
2025-04-08,43.574078750858966,48,2076
2025-04-09,46.14671482298852,48,2107
2025-04-10,50.18576452830778,48,2110
2025-04-11,49.991154455334595,48,2108
2025-04-12,48.940958486931926,48,2110
2025-04-13,51.40280066225555,48,2108
2025-04-14,54.71822435817602,48,2106
2025-04-15,53.59822880661232,48,2109
2025-04-16,51.111884375801075,48,2107
2025-04-17,51.45652681333383,48,2108
2025-04-18,53.60187603905993,48,2108
2025-04-19,56.143038354872424,47,2106
2025-04-20,55.97810296505879,47,2108
2025-04-21,54.95516610183694,48,2109
2025-04-22,56.80551568384221,48,2108
2025-04-23,57.85126434908321,48,2107
2025-04-24,58.032817743419564,48,2105
2025-04-25,58.51319975540718,48,2104
2025-04-26,57.376872287493256,48,2105
2025-04-27,54.954982522219034,48,2106
2025-04-28,58.186515297635566,48,2105
2025-04-29,59.622449645500375,48,2108
2025-04-30,59.03462120403075,48,2107
2025-05-01,58.51587828719199,48,2106
2025-05-02,59.247544505659285,48,2107
2025-05-03,58.429345166065474,48,2109
2025-05-04,56.592228521071405,48,2108
2025-05-05,55.716258929459904,48,2106
2025-05-06,56.72990864339014,48,2107
2025-05-07,58.65179963966801,48,2108
2025-05-08,60.11897385898877,48,2104
2025-05-09,59.238631396239576,48,2102
2025-05-10,59.64768367721908,48,2105
2025-05-11,61.98382060453292,48,2104
2025-05-12,62.83284222201292,48,2103
2025-05-13,62.70915389472325,48,2097
2025-05-14,62.26843896407602,48,2100
2025-05-15,63.57170572107686,48,2100
2025-05-16,64.10649893982816,48,2103
2025-05-17,62.202619025478775,48,2104
2025-05-18,59.63657366146355,48,2100
2025-05-19,58.1794547204148,48,2105
2025-05-20,57.14619595739435,48,2106
2025-05-21,57.58117912659454,48,2105
2025-05-22,57.49337699877009,48,2103
2025-05-23,57.53869924603643,48,2102
2025-05-24,58.6484707393785,48,2104
2025-05-25,59.67008828572373,48,2104
2025-05-26,60.02079693250892,48,2103
2025-05-27,61.390966479944154,48,2103
2025-05-28,62.296717433825116,48,2101
2025-05-29,63.23963604962015,48,2103
2025-05-30,65.00468995032766,48,2104
2025-05-31,64.47147489349037,48,2105
2025-06-01,63.12545687545688,48,2104
2025-06-02,63.4284886949961,48,2107
2025-06-03,64.66657933794868,48,2103
2025-06-04,65.74764078729685,48,2100
2025-06-05,67.58253844008016,48,2104
2025-06-06,68.54817732428113,48,2105
2025-06-07,68.85750388546917,48,2107
2025-06-08,68.08692517579094,48,2107
2025-06-09,67.00814771035293,48,2101
2025-06-10,68.14165062765123,48,2100
2025-06-11,69.66499236292019,48,2104
2025-06-12,69.97744726379752,48,2106
2025-06-13,68.3119351067457,48,2108
2025-06-14,67.70894349850207,48,2109
2025-06-15,68.57582671773004,48,2107
2025-06-16,69.35222613454434,48,2105
2025-06-17,69.58398929192796,48,2101
2025-06-18,71.0125640708797,48,2106
2025-06-19,72.76409632276473,48,2106
2025-06-20,72.15138202100052,48,2105
2025-06-21,72.65814380624379,48,2105
2025-06-22,72.92067076493791,48,2106
2025-06-23,74.44240771912199,48,2106
2025-06-24,75.71664872466759,48,2098
2025-06-25,75.30204193048574,48,2102
2025-06-26,72.48778398057442,48,2106
2025-06-27,71.19936828795142,48,2107
2025-06-28,72.13575583966661,48,2107
2025-06-29,73.89380550260137,48,2104
2025-06-30,74.20988153511415,48,2106
2025-07-01,74.5153390341843,48,2101
2025-07-02,73.79800964484019,48,2107
2025-07-03,73.70889232829408,48,2107
2025-07-04,72.1825606201042,48,2106
2025-07-05,72.85724715744276,48,2105
2025-07-06,74.16126730553621,48,2107
2025-07-07,74.92552292337012,48,2108
2025-07-08,75.34286873767111,48,2107
2025-07-09,74.78357881496287,48,2105
2025-07-10,73.58178006722625,48,2104
2025-07-11,73.77433807215054,48,2105
2025-07-12,73.93605559873313,48,2106
2025-07-13,74.68796066204747,48,2106
2025-07-14,75.27524325245486,48,2106
2025-07-15,74.85005445665264,48,2105
2025-07-16,74.41523831472689,48,2099
2025-07-17,73.86760437743577,48,2096
2025-07-18,73.22832539662242,48,2104
2025-07-19,73.28454055196119,48,2105
2025-07-20,74.41006949036274,48,2104
2025-07-21,72.99127417326983,48,2107
2025-07-22,71.97688157977545,48,2104
2025-07-23,72.96417447632547,48,2101
2025-07-24,74.70981742647358,48,2103
2025-07-25,75.83043148620563,48,2105
2025-07-26,75.29278615358743,48,2105
2025-07-27,75.51234775882416,48,2106
2025-07-28,76.89637913355419,48,2104
2025-07-29,77.24292501697424,48,2103
2025-07-30,75.7643816741372,48,2098
2025-07-31,72.33900115413262,48,2102
2025-08-01,69.25897219725285,48,2109
2025-08-02,68.8484552553521,48,2110
2025-08-03,69.10733372104737,48,2109
2025-08-04,69.98822897114913,48,2107
2025-08-05,71.190791673972,48,2107
2025-08-06,72.24263427977029,48,2108
2025-08-07,73.10411139498666,48,2108
2025-08-08,72.75605649982698,48,2111
2025-08-09,72.72801404160914,48,2112
2025-08-10,73.09648565021564,48,2112
2025-08-11,74.27131338030131,48,2111
2025-08-12,75.2047014034271,48,2110
2025-08-13,74.9273257796801,48,2103
2025-08-14,74.67327028725437,48,2105
2025-08-15,74.4488153917279,48,2109
2025-08-16,74.03422812012668,48,2110
2025-08-17,74.00901399789332,48,2109
2025-08-18,72.57229312027117,48,2106
2025-08-19,72.64481352269884,48,2104
2025-08-20,71.94716476433577,48,2102
2025-08-21,70.79570509886709,48,2104
2025-08-22,70.99062429332686,48,2107
2025-08-23,70.94468463053983,48,2108
2025-08-24,69.57874076310198,48,2108
2025-08-25,67.70414620587277,48,2102
